result,parameter,group,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,icer
Low,Dis. weight moderate,A,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-7047.71009546082
Low,Dis. weight moderate,A,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-4935.4719001853855
Low,Dis. weight moderate,B,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-12244.000756123713
Low,Dis. weight moderate,B,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-3338.944748816197
Low,Dis. weight moderate,B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Dis. weight moderate,B,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-2144.267244275389
Low,Dis. weight moderate,B,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-2325.5991906286563
Low,Dis. weight moderate,B,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-2781.4580682127153
Low,Dis. weight moderate,B,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-3291.1523310619737
Low,Dis. weight moderate,B,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-3839.769178438712
Low,Dis. weight moderate,B,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-4038.383393994462
Low,Dis. weight moderate,B,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-4124.349849212141
Low,Dis. weight moderate,A,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Dis. weight moderate,A,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-3958.252584496156
Low,Dis. weight moderate,A,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-4277.607747828396
Low,Dis. weight moderate,A,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-4669.285581519968
Low,Dis. weight moderate,A,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-5076.097775098846
Low,Dis. weight moderate,A,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-5272.066283955642
Low,Dis. weight moderate,A,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-5385.043909093031
Low,Dis. weight moderate,A,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-5409.497023383863
Low,Dis. weight moderate,B,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Dis. weight moderate,B,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-2929.6933289775884
Low,Dis. weight moderate,B,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-3262.054115829949
Low,Dis. weight moderate,B,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-4249.160374010485
Low,Dis. weight moderate,B,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5519.932293859337
Low,Dis. weight moderate,B,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6522.584972047402
Low,Dis. weight moderate,B,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-7043.7229981519185
Low,Dis. weight moderate,B,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-8903.6036009899
Low,Dis. weight moderate,A,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Dis. weight moderate,A,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-4088.2847192358863
Low,Dis. weight moderate,A,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-4871.537046692118
Low,Dis. weight moderate,A,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-5066.187144675061
Low,Dis. weight moderate,A,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5949.108041114561
Low,Dis. weight moderate,A,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6251.87683759512
Low,Dis. weight moderate,A,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6324.106143972432
Low,Dis. weight moderate,A,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-6631.203716714526
High,Dis. weight moderate,A,No further boost,80%,low TP,Never,1.50 yr,NA
High,Dis. weight moderate,A,No further boost,80%,low TP,Never,1.75 yr,NA
High,Dis. weight moderate,A,No further boost,80%,low TP,Never,2.00 yr,NA
High,Dis. weight moderate,A,No further boost,80%,low TP,Never,2.25 yr,NA
High,Dis. weight moderate,A,No further boost,80%,low TP,Never,2.50 yr,NA
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,1982501.511331578
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,82086.84297507507
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,38521.61622218763
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,35266.9169669886
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,168722.54820216363
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,105547.11083123864
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,65162.69816725997
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,85349.77886264416
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,298206.9888231222
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,65674.00805423237
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,209280.07171492523
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,158707.0209399885
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,501690.9462756903
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,793273.1156771324
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,100351.31777044992
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,-463075.6866324584
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,41378.45698098113
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,44217.58160726517
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,52206.225855350676
High,Dis. weight moderate,A,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,24730.61048209308
High,Dis. weight moderate,A,High-risk boost,80%,low TP,1.75 yr,1.50 yr,2354.109577448937
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.00 yr,1.50 yr,5187.28704336669
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.25 yr,1.50 yr,1551.2924445443434
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.50 yr,1.50 yr,302.03920904307125
High,Dis. weight moderate,A,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-463.74286052089974
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.00 yr,1.75 yr,8172.899832146545
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.25 yr,1.75 yr,31303.12037847168
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.50 yr,1.75 yr,115069.48171414474
High,Dis. weight moderate,A,High-risk boost,80%,low TP,1.75 yr,2.00 yr,-48.62189827210618
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-1040.8523696226296
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.25 yr,2.00 yr,11214.098280773413
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.50 yr,2.00 yr,151928.26479678997
High,Dis. weight moderate,A,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1650.204244927586
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.00 yr,2.25 yr,-224.90004220567369
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-1126.4582646045935
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.50 yr,2.25 yr,11257.928488661446
High,Dis. weight moderate,A,High-risk boost,80%,low TP,1.75 yr,2.50 yr,1546.0673271920155
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.00 yr,2.50 yr,479.27809833807356
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.25 yr,2.50 yr,133.45159133046164
High,Dis. weight moderate,A,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-353.5793050427689
High,Dis. weight moderate,A,Random boost,80%,low TP,1.75 yr,1.50 yr,9268.87812616376
High,Dis. weight moderate,A,Random boost,80%,low TP,2.00 yr,1.50 yr,3684.729570967712
High,Dis. weight moderate,A,Random boost,80%,low TP,2.25 yr,1.50 yr,4.920061578904275
High,Dis. weight moderate,A,Random boost,80%,low TP,2.50 yr,1.50 yr,-934.761498353105
High,Dis. weight moderate,A,Random boost,80%,low TP,1.75 yr,1.75 yr,6859.509023683219
High,Dis. weight moderate,A,Random boost,80%,low TP,2.00 yr,1.75 yr,16124.831631870953
High,Dis. weight moderate,A,Random boost,80%,low TP,2.25 yr,1.75 yr,24107.550092599366
High,Dis. weight moderate,A,Random boost,80%,low TP,2.50 yr,1.75 yr,18205.47326866188
High,Dis. weight moderate,A,Random boost,80%,low TP,1.75 yr,2.00 yr,6114.844971778024
High,Dis. weight moderate,A,Random boost,80%,low TP,2.00 yr,2.00 yr,2753.3799122323926
High,Dis. weight moderate,A,Random boost,80%,low TP,2.25 yr,2.00 yr,19531.08138057213
High,Dis. weight moderate,A,Random boost,80%,low TP,2.50 yr,2.00 yr,28830.813705866844
High,Dis. weight moderate,A,Random boost,80%,low TP,1.75 yr,2.25 yr,15201.458350760216
High,Dis. weight moderate,A,Random boost,80%,low TP,2.00 yr,2.25 yr,5904.376546605693
High,Dis. weight moderate,A,Random boost,80%,low TP,2.25 yr,2.25 yr,2580.436574300863
High,Dis. weight moderate,A,Random boost,80%,low TP,2.50 yr,2.25 yr,33662.48616890022
High,Dis. weight moderate,A,Random boost,80%,low TP,1.75 yr,2.50 yr,5908.074419538871
High,Dis. weight moderate,A,Random boost,80%,low TP,2.00 yr,2.50 yr,5148.673636420896
High,Dis. weight moderate,A,Random boost,80%,low TP,2.25 yr,2.50 yr,3119.84095335602
High,Dis. weight moderate,A,Random boost,80%,low TP,2.50 yr,2.50 yr,1713.2298437005927
High,Dis. weight moderate,B,No further boost,80%,low TP,Never,1.50 yr,NA
High,Dis. weight moderate,B,No further boost,80%,low TP,Never,1.75 yr,NA
High,Dis. weight moderate,B,No further boost,80%,low TP,Never,2.00 yr,NA
High,Dis. weight moderate,B,No further boost,80%,low TP,Never,2.25 yr,NA
High,Dis. weight moderate,B,No further boost,80%,low TP,Never,2.50 yr,NA
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,-421981.2332275386
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,1039350.2034034225
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,109950.58503944588
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,-737835.2680853201
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,121552.76912456108
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,60035.23538194868
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,27305.563552133463
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,32684.701418813318
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,200697.40994252672
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,256963.4972496979
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,-149069.21959594425
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,-138887.77811085657
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,-104083.58591677906
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,108951.14449469294
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,54271.86089853444
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,360188.80223258183
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,130403.91211941653
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,87839.26275554346
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,55382.355360879
High,Dis. weight moderate,B,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,50100.36486502377
High,Dis. weight moderate,B,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4132.52190837863
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.00 yr,1.50 yr,2131.1704913594817
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.25 yr,1.50 yr,-1495.580527099939
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.50 yr,1.50 yr,-2426.051224177827
High,Dis. weight moderate,B,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-324.64210713541485
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.00 yr,1.75 yr,-2349.702639173438
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.25 yr,1.75 yr,-4541.015607061604
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.50 yr,1.75 yr,-6557.815615461581
High,Dis. weight moderate,B,High-risk boost,80%,low TP,1.75 yr,2.00 yr,547.5311158689681
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-28.48514275479342
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.25 yr,2.00 yr,18321.45026579169
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.50 yr,2.00 yr,476914.47903716314
High,Dis. weight moderate,B,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1019.7927948554097
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.00 yr,2.25 yr,213.37881494068992
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-27.698265724056583
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.50 yr,2.25 yr,13678.074337935866
High,Dis. weight moderate,B,High-risk boost,80%,low TP,1.75 yr,2.50 yr,-772.355350205592
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.00 yr,2.50 yr,-888.2266410537827
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.25 yr,2.50 yr,-147.8876908832242
High,Dis. weight moderate,B,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-328.0821483050265
High,Dis. weight moderate,B,Random boost,80%,low TP,1.75 yr,1.50 yr,59750.82171963928
High,Dis. weight moderate,B,Random boost,80%,low TP,2.00 yr,1.50 yr,28687.71546269826
High,Dis. weight moderate,B,Random boost,80%,low TP,2.25 yr,1.50 yr,17883.288144977352
High,Dis. weight moderate,B,Random boost,80%,low TP,2.50 yr,1.50 yr,196811.907684869
High,Dis. weight moderate,B,Random boost,80%,low TP,1.75 yr,1.75 yr,8078.846447249199
High,Dis. weight moderate,B,Random boost,80%,low TP,2.00 yr,1.75 yr,5563.85893255777
High,Dis. weight moderate,B,Random boost,80%,low TP,2.25 yr,1.75 yr,735.7220305959625
High,Dis. weight moderate,B,Random boost,80%,low TP,2.50 yr,1.75 yr,-35.15394585007307
High,Dis. weight moderate,B,Random boost,80%,low TP,1.75 yr,2.00 yr,11425.59522927219
High,Dis. weight moderate,B,Random boost,80%,low TP,2.00 yr,2.00 yr,8184.974531457515
High,Dis. weight moderate,B,Random boost,80%,low TP,2.25 yr,2.00 yr,-38962.06966194036
High,Dis. weight moderate,B,Random boost,80%,low TP,2.50 yr,2.00 yr,-64056.229349003916
High,Dis. weight moderate,B,Random boost,80%,low TP,1.75 yr,2.25 yr,11880.723729727924
High,Dis. weight moderate,B,Random boost,80%,low TP,2.00 yr,2.25 yr,5669.138715264999
High,Dis. weight moderate,B,Random boost,80%,low TP,2.25 yr,2.25 yr,4741.010529032013
High,Dis. weight moderate,B,Random boost,80%,low TP,2.50 yr,2.25 yr,133835.56761555164
High,Dis. weight moderate,B,Random boost,80%,low TP,1.75 yr,2.50 yr,10952.523982375955
High,Dis. weight moderate,B,Random boost,80%,low TP,2.00 yr,2.50 yr,8110.983737937515
High,Dis. weight moderate,B,Random boost,80%,low TP,2.25 yr,2.50 yr,7973.60915080756
High,Dis. weight moderate,B,Random boost,80%,low TP,2.50 yr,2.50 yr,7175.256672872586
High,Dis. weight moderate,A,No further boost,80%,high TP,Never,1.50 yr,NA
High,Dis. weight moderate,A,No further boost,80%,high TP,Never,1.75 yr,NA
High,Dis. weight moderate,A,No further boost,80%,high TP,Never,2.00 yr,NA
High,Dis. weight moderate,A,No further boost,80%,high TP,Never,2.25 yr,NA
High,Dis. weight moderate,A,No further boost,80%,high TP,Never,2.50 yr,NA
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-145101.47413599308
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-46931.00327929387
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-50324.48100757168
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,64682.57505765352
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,-58596.14505893506
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,-37469.47766347802
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,-27500.055404161063
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,-48871.37376114969
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-84902.6446508859
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-94374.61545176446
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,50522.24122194328
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,59812.38946910998
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,141853.75388638893
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,133900.70933992905
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,43127.47428625441
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,49672.19891939973
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,25581.59816634327
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,35062.04919641381
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,26315.786428515043
High,Dis. weight moderate,A,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,47451.712649985275
High,Dis. weight moderate,A,High-risk boost,80%,high TP,1.75 yr,1.50 yr,620.5846721118045
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.00 yr,1.50 yr,-731.6170147328592
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.25 yr,1.50 yr,923.4842187581897
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-92106.0878441084
High,Dis. weight moderate,A,High-risk boost,80%,high TP,1.75 yr,1.75 yr,-1375.581405744432
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.00 yr,1.75 yr,3021.069521608585
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.25 yr,1.75 yr,602.3758879172926
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.50 yr,1.75 yr,2108.9386801757787
High,Dis. weight moderate,A,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-1998.727093101825
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-1271.6105057104833
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.25 yr,2.00 yr,5620.751040141194
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.50 yr,2.00 yr,2728.025689397549
High,Dis. weight moderate,A,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-2122.2044694001484
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-2037.9163463255766
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.25 yr,2.25 yr,-1000.7251626796365
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.50 yr,2.25 yr,89031.91987453362
High,Dis. weight moderate,A,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-2018.1111176074394
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-2101.9395483578296
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-2119.1859929776765
High,Dis. weight moderate,A,High-risk boost,80%,high TP,2.50 yr,2.50 yr,-1506.0084237975568
High,Dis. weight moderate,A,Random boost,80%,high TP,1.75 yr,1.50 yr,11356.944843589357
High,Dis. weight moderate,A,Random boost,80%,high TP,2.00 yr,1.50 yr,8310.465417193425
High,Dis. weight moderate,A,Random boost,80%,high TP,2.25 yr,1.50 yr,2569431.254807005
High,Dis. weight moderate,A,Random boost,80%,high TP,2.50 yr,1.50 yr,2273.412442292929
High,Dis. weight moderate,A,Random boost,80%,high TP,1.75 yr,1.75 yr,14348.162149370051
High,Dis. weight moderate,A,Random boost,80%,high TP,2.00 yr,1.75 yr,-49676.21547689788
High,Dis. weight moderate,A,Random boost,80%,high TP,2.25 yr,1.75 yr,100370.21389029305
High,Dis. weight moderate,A,Random boost,80%,high TP,2.50 yr,1.75 yr,-1110382.1380272217
High,Dis. weight moderate,A,Random boost,80%,high TP,1.75 yr,2.00 yr,3302.4512236628902
High,Dis. weight moderate,A,Random boost,80%,high TP,2.00 yr,2.00 yr,5511.309088480409
High,Dis. weight moderate,A,Random boost,80%,high TP,2.25 yr,2.00 yr,3227.6807028925086
High,Dis. weight moderate,A,Random boost,80%,high TP,2.50 yr,2.00 yr,989.1154553148427
High,Dis. weight moderate,A,Random boost,80%,high TP,1.75 yr,2.25 yr,12643.94447938833
High,Dis. weight moderate,A,Random boost,80%,high TP,2.00 yr,2.25 yr,7772.607658339871
High,Dis. weight moderate,A,Random boost,80%,high TP,2.25 yr,2.25 yr,7096.220637889251
High,Dis. weight moderate,A,Random boost,80%,high TP,2.50 yr,2.25 yr,46814.323593334804
High,Dis. weight moderate,A,Random boost,80%,high TP,1.75 yr,2.50 yr,898.7158027439875
High,Dis. weight moderate,A,Random boost,80%,high TP,2.00 yr,2.50 yr,972.5120126189533
High,Dis. weight moderate,A,Random boost,80%,high TP,2.25 yr,2.50 yr,562.3441562260707
High,Dis. weight moderate,A,Random boost,80%,high TP,2.50 yr,2.50 yr,1683.2845550701304
High,Dis. weight moderate,B,No further boost,80%,high TP,Never,1.50 yr,NA
High,Dis. weight moderate,B,No further boost,80%,high TP,Never,1.75 yr,NA
High,Dis. weight moderate,B,No further boost,80%,high TP,Never,2.00 yr,NA
High,Dis. weight moderate,B,No further boost,80%,high TP,Never,2.25 yr,NA
High,Dis. weight moderate,B,No further boost,80%,high TP,Never,2.50 yr,NA
High,Dis. weight moderate,B,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-6059990.385677396
High,Dis. weight moderate,B,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-40169.408866966485
High,Dis. weight moderate,B,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-37999.67644791022
High,Dis. weight moderate,B,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,-154025.45297632422
High,Dis. weight moderate,B,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,12667.140520643676
