population size,population type,scenario,1st year vaccination coverage,transmission potential level,boosting starts,immune escape starts,time period,iteration,total_infections_all_ages,total_symptomatic_infections_all_ages,total_admissions_all_ages,total_ward_occupancy_all_ages,total_ICU_admissions_all_ages,total_ICU_occupancy_all_ages,total_deaths_all_ages,total_deaths_ages_0-9,total_deaths_ages_10-19,total_deaths_ages_20-29,total_deaths_ages_30-39,total_deaths_ages_40-49,total_deaths_ages_50-59,total_deaths_ages_60-69,total_deaths_ages_70-79,total_deaths_ages_80+
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,159,141587,43338,291,2001,29,201,30,0,0,0,1,1,2,7,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,160,141587,43338,283,2297,20,131,30,0,0,0,0,0,0,12,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,161,152937,47077,319,2782,31,324,28,0,0,0,0,0,5,9,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,162,152937,47077,312,2559,35,127,36,0,0,0,1,0,2,9,19,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,163,152937,47077,311,3629,22,219,35,0,0,0,0,1,1,4,23,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,164,152937,47077,342,2995,43,294,33,0,0,0,1,0,0,6,23,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,165,152937,47077,327,2848,31,226,33,0,0,0,0,1,3,10,13,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,166,144106,44637,299,2583,31,260,34,0,0,0,0,0,4,8,18,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,167,144106,44637,292,2113,32,189,29,0,0,0,2,0,4,11,9,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,168,144106,44637,316,2368,32,290,33,0,0,0,0,1,4,10,15,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,169,144106,44637,300,2228,24,154,35,0,0,1,0,0,1,10,22,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,170,144106,44637,293,2333,24,190,26,0,0,0,0,0,3,2,15,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,171,148238,45472,306,2462,40,314,32,0,0,0,0,0,7,7,16,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,172,148238,45472,313,2737,22,174,28,0,0,0,0,0,0,9,11,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,173,148238,45472,315,2417,27,236,33,0,0,0,0,0,2,10,15,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,174,148238,45472,340,2322,42,362,36,1,0,0,1,0,4,9,15,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,175,148238,45472,315,2728,34,210,26,0,0,0,0,0,4,7,10,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,176,141525,44065,321,3204,33,181,37,0,0,0,0,0,5,9,17,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,177,141525,44065,289,2093,30,244,36,0,0,0,0,0,5,5,19,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,178,141525,44065,314,3443,30,250,31,0,0,0,0,0,2,10,18,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,179,141525,44065,322,2732,33,189,33,0,0,1,0,0,2,7,17,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,180,141525,44065,307,2402,38,246,25,0,0,0,0,0,1,3,19,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,181,152743,47159,311,3130,37,355,41,0,0,0,0,0,6,9,22,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,182,152743,47159,341,3081,34,213,34,0,0,0,0,0,1,12,16,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,183,152743,47159,307,2777,32,122,20,0,0,0,0,0,4,8,5,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,184,152743,47159,333,2696,31,356,39,0,0,0,0,0,4,12,19,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,185,152743,47159,317,2707,27,246,34,0,0,0,0,0,3,13,12,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,186,158009,48492,313,2199,38,220,21,0,0,0,0,1,2,7,10,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,187,158009,48492,289,2247,31,139,24,0,0,0,0,1,2,8,6,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,188,158009,48492,346,2762,22,205,26,0,0,0,0,0,2,11,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,189,158009,48492,307,2308,34,216,32,0,0,0,0,0,3,7,16,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,190,158009,48492,327,2486,44,376,46,0,0,0,1,3,4,12,22,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,191,148205,45888,318,2970,32,334,40,0,0,0,0,0,2,13,16,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,192,148205,45888,340,2456,29,189,32,1,0,0,0,0,4,8,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,193,148205,45888,339,3015,33,236,33,0,0,0,0,1,3,9,16,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,194,148205,45888,344,2554,30,216,30,0,0,0,0,0,1,9,16,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,195,148205,45888,303,2591,35,173,28,0,0,1,0,1,1,9,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,196,142052,43992,310,2647,28,390,32,0,0,0,0,0,3,9,13,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,197,142052,43992,292,2636,25,152,30,0,0,0,0,1,1,8,13,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,198,142052,43992,304,2580,19,138,31,0,0,0,0,2,2,10,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,199,142052,43992,287,1777,34,248,24,0,0,0,0,1,3,8,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,200,142052,43992,312,2747,29,108,32,0,0,0,1,1,2,9,17,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,201,144543,44800,314,2588,37,187,25,0,0,0,0,1,2,5,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,202,144543,44800,331,2517,46,401,33,0,0,0,0,0,1,12,15,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,203,144543,44800,302,2881,24,291,31,0,0,0,0,1,1,12,13,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,204,144543,44800,310,2361,24,207,22,0,0,0,1,0,0,9,9,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,205,144543,44800,307,3425,24,151,33,0,0,0,0,0,3,14,15,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,206,139203,43090,310,2690,27,181,36,1,0,0,0,0,3,10,19,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,207,139203,43090,295,2792,39,167,35,0,0,0,0,0,5,11,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,208,139203,43090,297,1953,32,402,28,0,0,0,0,1,5,7,12,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,209,139203,43090,311,3123,34,257,35,0,0,0,1,0,3,8,21,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,210,139203,43090,305,2706,25,212,29,0,0,0,0,0,1,9,11,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,211,148137,45788,310,2018,31,290,25,0,0,1,0,0,3,10,10,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,212,148137,45788,322,2549,39,211,37,0,0,1,0,2,6,10,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,213,148137,45788,315,2706,28,328,26,0,0,0,1,1,3,6,14,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,214,148137,45788,364,2953,26,267,34,0,0,0,0,0,3,8,16,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,215,148137,45788,314,1918,32,225,27,0,0,0,0,1,3,3,14,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,216,151445,46554,303,2536,37,251,31,0,0,0,1,0,3,8,13,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,217,151445,46554,323,3122,37,412,35,0,0,0,0,0,3,10,16,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,218,151445,46554,309,2861,27,199,28,0,0,0,0,2,2,11,11,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,219,151445,46554,287,2491,25,101,23,1,0,0,0,0,5,2,14,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,220,151445,46554,314,2613,32,181,34,0,0,0,0,0,6,10,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,221,154732,47324,324,2840,30,288,33,0,0,0,0,1,4,2,20,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,222,154732,47324,323,2823,30,323,31,0,0,0,0,2,2,14,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,223,154732,47324,341,4532,33,325,38,0,0,0,1,3,5,7,16,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,224,154732,47324,317,2652,34,169,36,0,0,0,0,0,4,9,16,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,225,154732,47324,341,2720,24,220,30,0,0,0,0,2,4,4,15,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,226,150792,46365,322,3023,38,333,34,0,0,0,0,0,7,9,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,227,150792,46365,325,2528,33,143,21,0,0,0,0,1,0,7,12,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,228,150792,46365,339,3744,27,189,42,0,0,1,0,0,3,15,14,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,229,150792,46365,331,2159,31,228,40,0,0,0,0,2,4,13,15,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,230,150792,46365,311,2602,33,173,25,0,0,0,0,1,3,4,14,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,231,152498,46977,307,2598,28,216,21,0,0,0,0,1,3,7,6,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,232,152498,46977,310,2146,29,197,27,0,0,0,0,0,1,10,15,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,233,152498,46977,310,3511,27,232,31,1,0,0,1,1,2,11,13,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,234,152498,46977,331,2319,45,324,39,0,0,0,0,0,2,11,17,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,235,152498,46977,295,2188,26,240,38,0,0,0,0,1,1,18,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,236,152882,46908,311,1834,30,135,24,0,0,0,0,1,2,9,7,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,237,152882,46908,329,4034,28,181,37,0,0,0,0,1,5,6,19,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,238,152882,46908,313,2902,35,164,27,0,0,0,0,0,2,11,13,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,239,152882,46908,306,2571,27,218,26,0,0,0,1,1,0,5,12,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,240,152882,46908,330,3304,35,257,35,0,0,0,0,0,2,11,14,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,241,148037,45945,323,2488,35,234,26,1,0,0,0,0,1,9,14,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,242,148037,45945,300,2888,28,138,24,0,0,0,0,0,1,6,14,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,243,148037,45945,301,2132,28,269,28,0,0,0,0,0,3,9,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,244,148037,45945,326,3082,32,154,35,0,0,0,0,0,1,8,19,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,245,148037,45945,333,3460,36,248,35,0,0,0,0,0,6,4,21,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,246,149547,46114,298,2311,27,144,31,0,0,0,0,1,2,6,19,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,247,149547,46114,332,2622,32,237,26,0,0,0,0,0,2,7,10,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,248,149547,46114,316,2717,34,187,25,0,0,0,0,0,2,4,12,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,249,149547,46114,311,2210,31,277,31,0,0,0,0,0,0,7,16,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,250,149547,46114,307,2939,34,189,36,0,0,0,0,1,2,14,17,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,251,142397,44231,304,2392,33,293,30,0,0,0,0,1,3,8,14,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,252,142397,44231,298,2350,30,213,32,0,0,0,0,3,5,8,15,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,253,142397,44231,297,3051,31,222,34,0,0,0,0,0,4,13,15,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,254,142397,44231,300,2283,32,162,23,1,0,0,0,0,4,6,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,255,142397,44231,308,2528,31,150,30,0,0,0,0,0,1,8,16,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,256,150209,46216,317,3304,30,173,36,0,0,0,0,0,2,15,10,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,257,150209,46216,316,2247,35,184,36,0,0,0,0,1,4,11,18,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,258,150209,46216,321,2422,29,193,26,0,0,0,0,0,4,5,15,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,259,150209,46216,318,2515,34,208,30,0,0,0,0,0,4,8,17,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,260,150209,46216,297,2513,25,312,28,0,0,0,1,0,1,8,13,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,261,148430,45877,323,2668,33,192,28,0,1,0,1,0,3,9,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,262,148430,45877,293,2729,28,238,32,0,0,0,0,0,3,6,12,11
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,263,148430,45877,333,2874,36,299,31,0,0,0,0,2,2,9,16,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,264,148430,45877,327,2399,27,232,25,0,0,0,0,0,2,6,13,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,265,148430,45877,332,3072,37,263,41,0,0,1,0,0,4,13,21,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,266,159156,48801,307,2909,32,330,36,0,0,0,0,1,2,10,18,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,267,159156,48801,300,1977,34,262,27,0,0,0,1,0,3,11,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,268,159156,48801,319,2883,34,210,38,0,0,0,0,0,2,16,11,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,269,159156,48801,340,2903,28,132,29,0,0,0,0,1,2,9,14,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,270,159156,48801,323,3591,38,322,38,0,0,0,0,0,4,14,16,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,271,159241,48871,314,2232,33,190,32,0,0,1,0,0,2,13,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,272,159241,48871,312,2453,25,205,27,0,0,0,0,0,1,7,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,273,159241,48871,313,2338,40,306,28,0,0,0,0,0,4,8,11,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,274,159241,48871,324,3427,36,269,37,0,0,0,0,2,1,12,15,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,275,159241,48871,327,2275,19,168,28,0,0,0,0,0,2,6,17,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,276,144623,44860,308,3099,28,155,31,0,0,1,0,0,0,9,16,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,277,144623,44860,313,2224,35,267,30,0,0,0,0,1,3,6,14,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,278,144623,44860,299,2201,30,226,28,0,0,0,0,1,3,8,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,279,144623,44860,328,2678,32,212,35,0,0,0,0,0,7,6,15,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,280,144623,44860,306,2468,28,198,32,0,0,0,0,1,8,6,13,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,281,148838,45814,314,2309,36,182,23,0,0,0,0,1,3,8,6,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,282,148838,45814,296,2340,20,86,25,0,0,0,0,0,1,11,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,283,148838,45814,295,2750,34,160,28,0,0,0,0,0,2,11,11,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,284,148838,45814,304,2426,31,252,27,0,0,0,0,1,2,11,9,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,285,148838,45814,278,2341,30,183,25,0,0,0,0,0,3,8,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,286,146934,45760,310,2596,28,310,33,0,0,0,0,1,2,17,13,0
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,287,146934,45760,319,1640,36,318,23,0,0,0,1,0,1,5,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,288,146934,45760,318,2521,25,156,31,0,0,0,0,1,5,9,14,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,289,146934,45760,347,2759,41,293,32,0,0,0,0,0,2,8,15,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,290,146934,45760,323,2976,34,388,37,0,0,0,0,0,4,9,18,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,291,158708,48763,339,2776,29,312,20,0,0,0,0,0,2,6,10,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,292,158708,48763,321,2857,33,224,31,0,0,0,0,2,5,8,12,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,293,158708,48763,352,2942,37,373,33,0,0,0,0,1,4,8,18,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,294,158708,48763,323,3168,34,345,42,0,0,0,1,4,4,10,19,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,295,158708,48763,304,2638,23,133,27,0,0,0,0,0,3,10,10,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,296,156452,47983,329,2903,35,302,30,1,0,1,0,0,1,10,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,297,156452,47983,306,2854,24,125,32,0,0,0,0,0,3,10,12,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,298,156452,47983,344,3500,39,249,43,0,0,0,0,2,3,10,17,11
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,299,156452,47983,324,2416,29,156,29,0,0,0,0,0,1,11,16,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,300,156452,47983,315,2939,34,183,38,0,0,0,0,1,4,13,15,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,301,148042,45745,316,2807,34,312,34,0,0,1,0,0,4,8,16,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,302,148042,45745,323,2031,26,129,19,0,0,0,0,1,2,4,8,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,303,148042,45745,317,2153,38,312,36,0,0,0,1,1,4,10,15,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,304,148042,45745,305,2629,35,299,31,0,0,0,0,2,1,12,13,3
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,305,148042,45745,314,2492,31,172,32,0,0,0,0,0,4,6,13,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,306,148091,45552,319,2566,35,266,26,0,0,0,0,1,3,8,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,307,148091,45552,324,2555,26,171,29,0,0,0,0,0,3,8,11,7
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,308,148091,45552,302,2094,33,216,33,0,0,0,0,1,5,9,17,1
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,309,148091,45552,326,2394,31,112,32,0,0,0,1,1,3,8,13,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,310,148091,45552,339,2773,34,185,32,0,0,0,0,0,3,10,11,8
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,311,151238,46793,308,2259,23,299,23,0,0,0,1,0,0,8,9,5
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,312,151238,46793,331,3302,36,258,34,0,0,0,0,0,2,11,17,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,313,151238,46793,301,2105,26,191,21,0,0,0,0,1,2,4,12,2
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,314,151238,46793,330,2569,33,152,40,0,0,0,0,2,2,8,19,9
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,315,151238,46793,312,3089,31,211,31,0,0,0,1,4,0,4,7,15
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,316,148822,46146,324,2925,32,241,33,0,0,0,2,1,1,10,15,4
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,317,148822,46146,311,2026,28,109,27,0,0,0,1,0,1,8,11,6
100000,older,high risk boosting,80.0%,TP_high,1.75 (year),1.5 (year),1.5 - 3.0 years,318,148822,46146,323,2906,25,102,33,0,0,0,0,0,4,10,18,1
